,reward
1873,-72.8
1874,-36.0
1875,-40.4
1876,-41.2
1877,-53.6
1878,-36.0
1879,-36.0
1880,-68.4
1881,-36.0
1882,-60.4
1883,-36.0
1884,-53.2
1885,-36.0
1886,-31.2
1887,-36.0
1888,-74.4
1889,-36.0
1890,-36.0
1891,-40.4
1892,-36.0
1893,-49.2
1894,-36.0
1895,-36.0
1896,-36.0
1897,-36.0
1898,-70.0
1899,-36.0
1900,-36.0
1901,-36.0
1902,-36.0
1903,-44.8
1904,-36.0
1905,-70.0
1906,-49.2
1907,-49.2
1908,-36.4
1909,-36.0
1910,-36.0
1911,-36.0
1912,-36.0
1913,-36.0
1914,-36.0
1915,-36.0
1916,-44.8
1917,-36.0
1918,-31.2
1919,-36.0
1920,-31.2
1921,-49.2
1922,-31.2
1923,-49.2
1924,-36.0
1925,-36.0
1926,-36.0
1927,-36.0
1928,-70.0
1929,-55.6
1930,-31.6
1931,-36.0
1932,-49.2
1933,-36.0
1934,-36.0
1935,-57.6
1936,-36.0
1937,-36.0
1938,-36.0
1939,-43.6
1940,-36.0
1941,-36.0
1942,-36.0
1943,-36.0
1944,-36.0
1945,-31.2
1946,-70.0
1947,-36.0
1948,-40.4
1949,-83.2
1950,-72.8
1951,-36.0
1952,-41.2
1953,-31.2
1954,-60.4
1955,-53.6
1956,-70.0
1957,-40.4
1958,-31.2
1959,-36.0
1960,-36.0
1961,-40.4
1962,-36.0
1963,-36.0
1964,-36.0
1965,-70.0
1966,-31.2
1967,-40.4
1968,-35.6
1969,-36.0
1970,-36.0
1971,-74.8
1972,-49.2
1973,-36.0
1974,-70.0
1975,-36.0
1976,-55.6
1977,-53.2
1978,-44.8
1979,-36.0
1980,-36.0
1981,-45.6
1982,-36.0
1983,-36.0
1984,-78.8
1985,-31.2
1986,-35.6
1987,-45.6
1988,-31.2
1989,-36.0
1990,-53.2
1991,-64.8
1992,-36.0
1993,-74.4
1994,-35.6
1995,-36.0
1996,-50.8
1997,-40.4
1998,-36.0
1999,-27.2
2000,-36.0
2001,-36.0
2002,-36.0
2003,-36.0
2004,-40.4
2005,8.4
2006,-36.0
2007,-36.0
2008,-74.4
2009,-49.2
2010,-49.2
2011,-36.0
2012,-36.0
2013,-36.0
2014,-36.0
2015,-53.2
2016,-36.0
2017,-53.2
2018,-36.0
2019,-36.0
2020,-36.0
2021,-40.4
2022,-36.0
2023,-36.0
2024,-70.0
2025,-50.8
2026,-36.0
2027,-36.0
2028,-31.2
2029,-49.2
2030,-35.6
2031,-35.6
2032,-36.0
2033,-87.6
2034,-36.0
2035,-41.2
2036,-36.0
2037,-36.0
2038,-36.0
2039,-36.0
2040,-36.0
2041,-36.0
2042,-36.0
2043,-36.0
2044,-36.0
2045,-56.0
2046,-49.2
2047,-36.0
2048,-36.0
2049,-36.0
2050,-36.0
2051,-58.0
2052,-36.0
2053,-36.0
2054,-36.0
2055,-53.6
2056,-36.0
2057,-36.0
2058,-44.8
2059,-36.0
2060,-83.2
2061,-53.6
2062,-36.0
2063,-36.0
2064,-36.0
2065,-36.0
2066,-36.0
2067,-36.0
2068,-36.0
2069,-36.0
2070,-65.6
2071,-36.0
2072,-36.0
2073,-36.0
2074,-36.0
2075,-55.6
2076,-53.6
2077,-40.4
2078,-36.0
2079,-74.4
2080,-36.0
2081,-44.8
2082,-36.0
2083,-36.0
2084,-36.0
2085,-53.6
2086,-30.8
2087,-36.0
2088,-78.8
2089,-36.0
2090,-36.0
2091,-53.6
2092,-36.0
2093,-36.0
2094,-36.0
2095,-53.2
2096,-36.0
2097,-36.0
2098,-36.0
2099,-36.0
2100,-36.0
2101,-49.2
2102,-49.2
2103,-36.0
2104,-63.2
2105,-36.0
2106,-36.0
2107,-44.8
2108,-36.0
2109,-53.6
2110,-44.8
2111,-36.0
2112,-36.0
2113,-40.4
2114,-36.0
2115,-36.0
2116,-36.0
2117,-36.0
2118,-36.0
2119,-36.0
2120,-60.4
2121,-36.0
2122,-36.0
2123,-40.4
2124,-36.0
2125,-36.0
2126,-36.0
2127,-59.6
2128,-44.4
2129,-36.0
2130,-53.6
2131,-44.8
2132,-31.2
2133,-31.2
2134,-49.2
2135,-36.0
2136,-36.0
2137,-30.8
2138,-36.0
2139,-36.0
2140,-27.2
2141,-36.0
2142,-53.6
2143,-31.2
2144,-73.6
2145,-60.4
2146,-83.6
2147,-74.4
2148,-36.0
2149,-70.0
2150,-44.0
2151,-82.0
2152,-36.0
2153,-36.0
2154,-40.4
2155,-36.0
2156,-60.4
2157,-36.0
2158,-36.0
2159,-36.0
2160,-36.4
2161,-40.4
2162,-36.0
2163,-36.0
2164,-36.0
2165,-36.0
2166,-40.4
2167,-36.0
2168,-53.6
2169,-53.6
2170,-36.0
2171,-36.0
2172,-31.2
2173,-44.8
2174,-36.0
2175,-36.0
2176,-36.0
2177,-36.0
2178,-49.2
2179,-41.2
2180,-31.2
2181,-36.4
2182,-50.8
2183,-36.0
2184,-36.0
2185,-62.8
2186,-40.4
2187,-53.2
2188,-36.0
2189,-49.2
2190,-36.0
2191,-49.2
2192,-36.0
2193,-36.0
2194,-36.0
2195,-36.0
2196,-36.0
2197,-60.4
2198,-35.6
2199,-36.0
2200,-36.0
2201,-35.6
2202,-53.6
2203,-36.0
2204,-53.6
2205,-36.0
2206,-36.0
2207,-36.0
2208,-36.0
2209,-31.2
2210,-36.0
2211,-69.2
2212,-48.8
2213,-40.4
2214,-36.0
2215,-56.0
2216,-36.0
2217,-36.0
2218,-36.0
2219,-74.4
2220,-36.0
2221,-36.0
2222,-53.2
2223,-56.0
2224,-36.0
2225,-36.0
2226,-36.0
2227,-89.2
2228,-36.0
2229,-78.8
2230,-36.0
2231,-31.2
2232,-36.0
2233,-49.2
2234,-36.0
2235,-78.8
2236,-49.2
2237,-53.6
2238,-49.2
2239,-36.0
2240,-36.0
2241,-36.0
2242,-27.2
2243,-36.0
2244,-36.0
2245,-36.0
2246,-53.2
2247,-40.0
2248,-31.2
2249,-36.0
2250,-36.0
2251,-36.0
2252,-36.0
2253,-36.0
2254,-40.4
2255,-36.0
2256,-36.0
2257,-36.0
2258,-36.0
2259,-36.0
2260,-36.0
2261,-44.8
2262,-53.2
2263,-36.0
2264,-36.0
2265,-36.0
2266,-36.0
2267,-49.2
2268,-44.8
2269,-36.0
2270,-36.0
2271,-36.0
2272,-36.0
2273,-83.2
2274,-57.6
2275,-31.6
2276,-70.0
2277,-78.8
2278,-79.6
2279,-36.0
2280,-36.0
2281,-36.0
2282,-36.0
2283,-36.0
2284,-49.2
2285,-36.0
2286,-50.8
2287,-53.2
2288,-36.0
2289,-14.8
2290,-36.0
2291,-36.0
2292,-31.6
2293,-36.0
2294,-70.0
2295,-44.8
2296,-36.0
2297,-69.2
2298,-53.2
2299,-53.6
2300,-36.0
2301,-36.0
2302,-49.2
2303,-36.0
2304,-27.2
2305,-55.2
2306,-40.4
2307,-64.8
2308,-74.4
2309,-53.6
2310,-31.2
2311,-36.0
2312,-60.4
2313,-53.6
2314,-25.6
2315,-36.0
2316,-49.2
2317,-44.8
2318,-53.6
2319,-49.2
2320,-36.0
2321,-53.6
2322,-36.0
2323,-36.0
2324,-36.0
2325,-36.0
2326,-36.0
2327,-60.4
2328,-36.0
2329,-49.2
2330,-53.2
2331,-36.0
2332,-36.0
2333,-53.6
2334,-44.8
2335,-36.0
2336,-57.6
2337,-36.0
2338,-36.0
2339,-36.0
2340,-36.0
2341,-45.6
2342,-36.0
2343,-40.4
2344,-36.0
2345,-44.8
2346,-36.0
2347,-58.8
2348,-70.0
2349,-36.0
2350,-36.0
2351,-36.0
2352,-36.0
2353,-36.0
2354,-53.6
2355,-36.0
2356,-26.4
2357,-36.0
2358,-36.0
2359,-36.0
2360,-36.0
2361,-36.0
2362,-36.0
2363,-82.0
2364,-36.0
2365,-36.0
2366,-36.0
2367,-36.0
2368,-36.0
2369,-36.0
2370,-54.4
2371,-27.2
2372,-103.6
2373,-31.2
2374,-49.2
2375,-36.0
2376,-40.4
2377,-49.2
2378,-49.2
2379,-53.6
2380,-31.2
2381,-36.0
2382,-36.0
2383,-36.0
2384,-64.8
2385,-36.0
2386,-70.0
2387,-36.0
2388,-78.8
2389,-31.2
2390,-50.8
2391,-64.8
2392,-53.6
2393,-36.0
2394,-36.0
2395,-36.0
2396,-36.0
2397,-36.0
2398,-36.0
2399,-31.2
2400,-49.2
2401,-36.0
2402,-40.4
2403,-36.0
2404,-36.0
2405,-36.0
2406,-46.0
2407,-36.0
2408,-36.0
2409,-36.0
2410,-36.0
2411,-41.2
2412,-44.8
2413,-36.0
2414,-123.2
2415,-36.0
2416,-26.8
2417,-33.2
2418,-14.0
2419,-14.0
2420,-14.0
2421,-34.0
2422,-9.0
2423,-12.0
2424,-11.333333333333334
2425,-36.4
2426,-56.0
2427,-12.0
2428,-12.0
2429,9.5
2430,13.0
2431,-0.6666666666666666
2432,-4.0
2433,-4.0
2434,-6.8
2435,-7.2
2436,-46.0
2437,-46.0
2438,-22.5
2439,-6.0
2440,-24.0
2441,-26.0
2442,-8.5
2443,-11.6
2444,-11.6
2445,-11.6
2446,-11.6
2447,-11.333333333333334
2448,-6.0
2449,-6.8
2450,-18.0
2451,-18.0
2452,-18.0
2453,-39.0
2454,-3.0
2455,-2.4
2456,-2.4
2457,-3.0
2458,-36.0
2459,-36.0
2460,-36.0
2461,-3.5
2462,-22.666666666666668
2463,-22.666666666666668
2464,-12.0
2465,-4.8
2466,-4.8
2467,-4.8
2468,-4.8
2469,-13.6
2470,-2.4
2471,-2.4
2472,-6.8
2473,-6.8
2474,-6.8
2475,12.666666666666666
2476,12.666666666666666
2477,-12.5
2478,21.333333333333332
2479,-24.666666666666668
2480,-24.666666666666668
2481,-2.8
2482,-2.8
2483,38.0
2484,-18.0
2485,-4.666666666666667
2486,-8.0
2487,-5.6
2488,-28.0
2489,-28.0
2490,-54.666666666666664
2491,-54.666666666666664
2492,-7.0
2493,-7.0
2494,-4.8
2495,-12.0
2496,-17.0
2497,-34.0
2498,-56.0
2499,-56.0
2500,-4.0
2501,-12.0
2502,-6.0
2503,-14.0
2504,-18.0
2505,-12.0
2506,-12.0
2507,-3.0
2508,-3.0
2509,-3.0
2510,-3.0
2511,-3.0
2512,-3.0
2513,-40.0
2514,-1.0
2515,-2.4
2516,-34.0
2517,-3.5
2518,-3.2
2519,-3.2
2520,-12.0
2521,-28.0
2522,-7.0
2523,-11.333333333333334
2524,-17.0
2525,-6.0
2526,-6.0
2527,-6.0
2528,-14.0
2529,-2.4
2530,-18.0
2531,-18.0
2532,-12.0
2533,-4.666666666666667
2534,-14.0
2535,-2.4
2536,-6.0
2537,8.0
2538,-17.0
2539,-8.0
2540,-7.0
2541,-4.666666666666667
2542,-7.0
2543,-11.6
2544,-17.0
2545,-3.5
2546,2.6666666666666665
2547,2.6666666666666665
2548,2.6666666666666665
2549,-20.0
2550,-20.0
2551,7.6
2552,7.6
2553,-6.0
2554,-39.0
2555,-9.0
2556,-9.0
2557,-17.5
2558,-17.5
2559,-12.0
2560,-20.0
2561,-13.6
2562,-13.6
2563,-4.666666666666667
2564,-5.2
2565,-5.2
2566,-22.8
2567,-3.5
2568,-3.5
2569,-16.0
2570,-34.0
2571,-3.5
2572,-6.0
2573,-6.0
2574,14.8
2575,14.8
2576,-4.8
2577,5.333333333333333
2578,-6.8
2579,-7.2
2580,-13.6
2581,-13.6
2582,-3.5
2583,-3.5
2584,-14.4
2585,-14.4
2586,-6.0
2587,-4.8
2588,-17.0
2589,-17.0
2590,-17.0
2591,-17.0
2592,-26.0
2593,-26.0
2594,-7.2
2595,-7.2
2596,-20.0
2597,-4.8
2598,-6.0
2599,38.0
2600,38.0
2601,38.0
2602,38.0
2603,-15.333333333333334
2604,-16.666666666666668
2605,-16.666666666666668
2606,-17.0
2607,-6.8
2608,-6.8
2609,-12.0
2610,-12.0
2611,-7.2
2612,-7.2
2613,-9.333333333333334
2614,-8.0
2615,-12.0
2616,-12.0
2617,-4.0
2618,-6.5
2619,-6.0
2620,-2.4
2621,-2.4
2622,-2.4
2623,-3.2
2624,-11.6
2625,-11.6
2626,-11.6
2627,-2.8
2628,-2.8
2629,-2.4
2630,-2.4
2631,-18.0
2632,-18.0
2633,-11.333333333333334
2634,-4.8
2635,-2.8
2636,0.4
2637,0.4
2638,0.4
2639,-7.2
2640,-11.2
2641,-9.0
2642,-9.0
2643,-4.0
2644,-6.0
2645,-16.8
2646,-7.0
2647,-7.0
2648,-16.666666666666668
2649,-16.666666666666668
2650,-25.5
2651,-3.0
2652,-3.0
2653,7.6
2654,-12.0
2655,-18.0
2656,-2.8
2657,-2.8
2658,-7.2
2659,-7.2
2660,-7.2
2661,-7.0
2662,-12.0
2663,-12.0
2664,-14.0
2665,-35.0
2666,-2.8
2667,-9.6
2668,-8.4
2669,-8.4
2670,-9.0
2671,-8.666666666666666
2672,-54.0
2673,-54.0
2674,-2.4
2675,-3.5
2676,-6.0
2677,-4.666666666666667
2678,-3.5
2679,-3.5
2680,-3.5
2681,4.8
2682,-24.0
2683,-24.0
2684,-24.0
2685,-6.8
2686,-10.0
2687,-7.0
2688,-5.2
2689,-5.2
2690,-16.0
2691,-16.0
2692,-34.0
2693,-34.0
2694,-14.4
2695,-14.4
2696,-4.0
2697,-32.8
2698,-32.8
2699,-32.8
2700,-32.8
2701,-6.0
2702,12.666666666666666
2703,-14.0
2704,-3.5
2705,-3.5
2706,-12.0
2707,-12.0
2708,-12.0
2709,-26.0
2710,-8.5
2711,-8.5
2712,7.6
2713,-5.2
2714,-5.2
2715,-5.2
2716,-5.2
2717,-21.0
2718,-12.0
2719,-8.5
2720,-11.333333333333334
2721,-14.4
2722,-34.0
2723,-4.0
2724,-28.0
2725,-18.0
2726,-18.0
2727,-9.0
2728,-18.0
2729,-18.0
2730,-4.0
2731,-4.666666666666667
2732,-25.0
2733,-30.0
2734,-2.8
2735,-9.333333333333334
2736,-16.0
2737,-11.333333333333334
2738,-11.333333333333334
2739,-12.0
2740,-12.0
2741,-12.0
2742,-8.5
2743,-8.5
2744,-14.4
2745,-2.4
2746,-2.4
2747,3.5
2748,3.5
2749,3.5
2750,-2.8
2751,-12.0
2752,-12.0
2753,-12.0
2754,-18.4
2755,-18.4
2756,-36.0
2757,-36.0
2758,-8.0
2759,-12.0
2760,-12.0
2761,-12.0
2762,-6.0
2763,-6.0
2764,-6.0
2765,5.2
2766,5.2
2767,-7.0
2768,-7.0
2769,-9.6
2770,-2.4
2771,-6.8
2772,-6.8
2773,-9.6
2774,-3.0
2775,-6.5
2776,-34.0
2777,-34.0
2778,-34.0
2779,19.0
2780,19.0
2781,1.0
2782,-18.0
2783,-2.4
2784,-2.4
2785,-2.4
2786,-2.4
2787,-1.3333333333333333
2788,-12.0
2789,5.2
2790,5.2
2791,5.2
2792,-17.0
2793,-24.0
2794,-24.0
2795,-18.8
2796,-23.333333333333332
2797,-23.333333333333332
2798,-4.666666666666667
2799,-4.666666666666667
2800,-4.666666666666667
2801,-4.666666666666667
2802,-4.666666666666667
2803,-14.4
2804,38.0
2805,38.0
2806,38.0
2807,38.0
2808,-7.0
2809,-7.6
2810,-15.333333333333334
2811,-6.8
2812,-31.6
2813,-31.6
2814,-2.8
2815,-22.8
2816,-22.8
2817,-22.8
2818,-2.4
2819,-2.4
2820,-6.8
2821,-9.333333333333334
2822,-12.0
2823,-18.0
2824,-14.4
2825,-3.0
2826,-3.0
2827,-3.0
2828,-7.2
2829,-34.0
2830,-14.0
2831,-4.666666666666667
2832,-4.666666666666667
2833,-4.666666666666667
2834,-4.666666666666667
2835,-14.0
2836,-2.8
2837,-2.8
2838,-2.8
2839,-18.4
2840,-35.0
2841,-17.0
2842,-2.4
2843,-2.4
2844,-2.4
2845,-6.8
2846,-7.2
2847,-7.0
2848,-9.6
2849,-34.0
2850,-22.8
2851,-22.666666666666668
2852,-22.666666666666668
2853,-11.333333333333334
2854,-11.333333333333334
2855,-11.333333333333334
2856,-11.333333333333334
2857,-11.333333333333334
2858,-2.4
2859,-2.4
2860,2.0
2861,2.0
2862,-0.8
2863,-17.0
2864,-2.4
2865,-5.6
2866,1.6
2867,-12.8
2868,-12.8
2869,-31.333333333333332
2870,-3.0
2871,-12.0
2872,-12.0
2873,-12.0
2874,-12.0
2875,-14.0
2876,-8.5
2877,-14.0
2878,-14.0
2879,-11.333333333333334
2880,-11.333333333333334
2881,-4.0
2882,-2.8
2883,-2.8
2884,-2.8
2885,-2.8
2886,-2.8
2887,-2.8
2888,-2.8
2889,-4.0
2890,1.6
2891,1.6
2892,-7.2
2893,-7.2
2894,-11.333333333333334
2895,-11.333333333333334
2896,-11.333333333333334
2897,-4.0
2898,-4.0
2899,-4.0
2900,-11.5
2901,1.6
2902,1.6
2903,-36.0
2904,-12.0
2905,-8.666666666666666
2906,-8.666666666666666
2907,-8.666666666666666
2908,-22.0
2909,-2.8
2910,-18.0
2911,-4.666666666666667
2912,-28.8
2913,-12.0
2914,-12.0
2915,-4.0
2916,-6.8
2917,-14.0
2918,-2.4
2919,-6.5
2920,-6.5
2921,-4.666666666666667
2922,-2.8
2923,-17.5
2924,-2.4
2925,-2.4
2926,-2.4
2927,6.5
2928,6.5
2929,6.5
2930,-18.0
2931,-8.5
2932,-9.0
2933,-9.0
2934,-34.0
2935,-4.8
2936,-7.0
2937,-18.0
2938,-9.2
2939,-15.333333333333334
2940,-12.0
2941,-6.0
2942,-12.0
2943,-12.0
2944,-12.0
2945,9.5
2946,-9.0
2947,-15.2
2948,-13.0
2949,-14.0
2950,-6.0
2951,-17.0
2952,-56.0
2953,-4.0
2954,-4.0
2955,-13.0
2956,-23.0
2957,-18.8
2958,-18.8
2959,-12.0
2960,-13.5
2961,-4.8
2962,4.0
2963,4.0
2964,4.0
2965,4.0
2966,-4.0
2967,-11.333333333333334
2968,-16.0
2969,-16.0
2970,-14.4
2971,-14.4
2972,-42.0
2973,-42.0
2974,-2.4
2975,-4.666666666666667
2976,-3.5
2977,-3.5
2978,-3.5
2979,-37.333333333333336
2980,-6.0
2981,-6.0
2982,-6.0
2983,-2.8
2984,-3.0
2985,-12.0
2986,-7.0
2987,-12.0
2988,-8.5
2989,-8.5
2990,-13.0
2991,-27.0
2992,-27.0
2993,-12.0
2994,-12.0
2995,-12.0
2996,-17.0
2997,-7.2
2998,-13.6
2999,-13.6
