,reward
1873,-86.4
1874,-67.2
1875,-66.8
1876,-53.2
1877,-38.8
1878,-98.8
1879,-67.2
1880,-54.0
1881,-66.4
1882,-62.8
1883,-58.0
1884,-93.6
1885,-79.6
1886,-82.8
1887,-82.0
1888,-99.2
1889,-58.4
1890,-86.0
1891,-84.0
1892,-81.2
1893,-67.2
1894,-124.0
1895,-62.8
1896,-61.6
1897,-126.8
1898,-67.2
1899,-104.0
1900,-37.2
1901,-80.4
1902,-58.4
1903,-76.0
1904,-46.4
1905,-62.0
1906,-75.2
1907,-60.0
1908,-105.2
1909,-88.8
1910,-65.2
1911,-54.0
1912,-75.6
1913,-72.0
1914,-54.8
1915,-104.8
1916,-74.0
1917,-77.2
1918,-58.8
1919,-70.8
1920,-94.8
1921,-67.2
1922,-54.0
1923,-40.0
1924,-147.2
1925,-96.8
1926,-87.2
1927,-92.8
1928,-93.2
1929,-71.6
1930,-108.0
1931,-54.0
1932,-91.6
1933,-62.8
1934,-66.8
1935,-37.6
1936,-54.0
1937,-58.4
1938,-101.2
1939,-48.8
1940,-50.4
1941,-80.4
1942,-114.0
1943,-58.0
1944,-38.4
1945,-93.6
1946,-86.8
1947,-68.8
1948,-46.4
1949,-70.8
1950,-50.4
1951,-52.0
1952,-124.8
1953,-117.2
1954,-76.8
1955,-62.4
1956,-72.4
1957,-83.6
1958,-62.4
1959,-81.6
1960,-53.2
1961,-67.2
1962,-93.6
1963,-53.2
1964,-72.0
1965,-93.6
1966,-54.4
1967,-77.2
1968,-76.0
1969,-84.4
1970,-116.8
1971,-53.6
1972,-84.0
1973,-54.8
1974,-98.0
1975,-32.0
1976,-112.0
1977,-84.0
1978,-48.0
1979,-89.2
1980,-84.0
1981,-71.2
1982,-76.4
1983,-70.8
1984,-85.2
1985,-84.4
1986,-75.6
1987,-99.2
1988,-66.8
1989,-82.0
1990,-78.8
1991,-64.8
1992,-46.0
1993,-89.2
1994,-112.8
1995,-148.4
1996,-80.4
1997,-75.6
1998,-69.2
1999,-90.4
2000,-71.2
2001,-61.6
2002,-71.2
2003,-56.4
2004,-65.2
2005,-90.0
2006,-76.0
2007,-89.2
2008,-118.0
2009,-53.2
2010,-75.6
2011,-76.0
2012,-91.6
2013,-75.6
2014,-67.2
2015,-20.4
2016,-43.2
2017,-62.0
2018,-36.0
2019,-60.0
2020,-9.2
2021,-61.6
2022,-75.6
2023,-93.2
2024,-62.8
2025,-94.4
2026,-75.6
2027,-97.2
2028,-71.6
2029,-72.8
2030,-74.8
2031,-58.0
2032,-108.0
2033,-58.0
2034,-57.2
2035,-44.0
2036,-62.8
2037,-67.2
2038,-62.4
2039,-94.8
2040,-49.2
2041,-58.8
2042,-93.6
2043,-90.8
2044,-66.8
2045,-65.2
2046,-42.4
2047,-52.0
2048,-78.4
2049,-115.6
2050,-122.4
2051,-59.6
2052,-86.4
2053,-59.2
2054,-94.0
2055,-93.6
2056,-90.0
2057,-69.6
2058,-98.8
2059,-80.4
2060,-33.6
2061,-56.4
2062,-98.8
2063,-98.0
2064,-60.0
2065,-52.8
2066,-53.6
2067,-85.2
2068,-62.0
2069,-70.0
2070,-135.6
2071,-57.6
2072,-72.0
2073,-71.2
2074,-48.8
2075,-69.6
2076,-65.2
2077,-62.8
2078,-35.2
2079,-88.4
2080,-62.8
2081,-48.8
2082,-62.8
2083,-64.8
2084,-55.2
2085,-93.6
2086,-92.8
2087,-42.8
2088,-41.2
2089,-31.6
2090,-93.6
2091,-94.4
2092,-66.4
2093,-44.8
2094,-108.4
2095,-95.6
2096,-38.4
2097,-70.8
2098,-71.6
2099,-53.6
2100,-83.6
2101,-44.4
2102,-54.0
2103,-67.2
2104,-54.8
2105,-42.0
2106,-48.0
2107,-42.8
2108,-75.6
2109,-82.4
2110,-76.0
2111,-120.0
2112,-34.4
2113,-62.8
2114,-123.2
2115,-80.4
2116,-49.6
2117,-79.2
2118,-84.4
2119,-65.2
2120,-62.8
2121,-96.8
2122,-47.6
2123,-71.6
2124,-89.6
2125,-62.4
2126,-80.4
2127,-92.4
2128,-73.2
2129,-76.0
2130,-64.4
2131,-54.8
2132,-80.4
2133,-54.8
2134,-71.6
2135,-16.0
2136,-70.0
2137,-74.4
2138,-61.2
2139,-54.0
2140,-81.2
2141,-76.0
2142,-67.2
2143,-89.2
2144,-130.0
2145,-125.2
2146,-94.4
2147,-71.6
2148,-55.2
2149,-68.0
2150,-53.2
2151,-66.8
2152,-48.0
2153,-151.2
2154,-93.2
2155,-100.0
2156,-53.2
2157,-63.2
2158,-24.0
2159,-42.8
2160,-52.4
2161,-70.8
2162,-76.4
2163,-80.4
2164,-107.6
2165,-61.6
2166,-53.6
2167,-76.0
2168,-98.0
2169,-75.6
2170,-88.8
2171,-38.4
2172,-107.2
2173,-82.4
2174,-86.0
2175,-71.6
2176,-63.2
2177,-91.6
2178,-58.4
2179,-76.0
2180,-83.6
2181,-54.4
2182,-82.4
2183,-71.6
2184,-42.0
2185,-109.2
2186,-44.0
2187,-44.4
2188,-52.8
2189,-59.2
2190,-58.4
2191,-50.8
2192,-8.0
2193,-106.8
2194,-60.8
2195,-52.8
2196,-104.8
2197,-54.4
2198,-144.0
2199,-104.4
2200,-68.0
2201,-56.4
2202,-79.6
2203,-62.0
2204,-75.6
2205,-35.2
2206,-53.6
2207,-86.4
2208,-65.2
2209,-46.8
2210,-50.0
2211,-66.8
2212,-81.6
2213,-51.2
2214,-29.6
2215,-71.6
2216,-108.8
2217,-50.0
2218,-71.6
2219,-12.0
2220,-51.6
2221,-86.8
2222,-84.8
2223,-60.0
2224,-56.8
2225,-61.2
2226,-71.6
2227,-77.6
2228,-62.8
2229,-71.6
2230,-86.8
2231,-76.8
2232,-98.0
2233,-101.2
2234,-91.2
2235,-72.0
2236,-58.4
2237,-74.0
2238,-44.4
2239,-90.4
2240,-76.0
2241,-49.6
2242,-72.8
2243,-71.6
2244,-46.4
2245,-43.6
2246,-98.4
2247,-90.0
2248,-49.6
2249,-79.2
2250,-94.4
2251,-100.8
2252,-76.0
2253,-50.4
2254,-61.2
2255,-71.2
2256,-54.8
2257,-71.2
2258,-49.6
2259,-77.2
2260,-62.8
2261,-71.6
2262,-66.8
2263,-108.0
2264,-39.2
2265,-40.0
2266,-75.2
2267,-71.6
2268,-35.2
2269,-40.4
2270,-49.2
2271,-79.2
2272,-67.2
2273,-67.2
2274,-88.8
2275,-96.8
2276,-74.0
2277,-97.2
2278,-64.4
2279,3.2
2280,-78.4
2281,-65.2
2282,-83.6
2283,-75.6
2284,-90.4
2285,-62.4
2286,-67.2
2287,-54.0
2288,-44.8
2289,-80.4
2290,-98.4
2291,-66.8
2292,-80.8
2293,-104.8
2294,-119.6
2295,-75.6
2296,-62.0
2297,-110.0
2298,-71.2
2299,-60.4
2300,-72.0
2301,-71.6
2302,-76.0
2303,-116.8
2304,-4.4
2305,-50.4
2306,-76.8
2307,-37.6
2308,-60.8
2309,-73.2
2310,-62.4
2311,-83.6
2312,-71.6
2313,-20.0
2314,-83.6
2315,-58.8
2316,-42.0
2317,-54.0
2318,-63.6
2319,-76.0
2320,-79.2
2321,-136.4
2322,-58.4
2323,-98.0
2324,-72.4
2325,-84.8
2326,-96.0
2327,-72.0
2328,-68.0
2329,-64.8
2330,-71.2
2331,-61.2
2332,-105.6
2333,-84.4
2334,-103.6
2335,-55.2
2336,-111.6
2337,-93.6
2338,-117.6
2339,-75.6
2340,-58.0
2341,-84.8
2342,-104.4
2343,-67.2
2344,-59.6
2345,-75.6
2346,-54.0
2347,-63.2
2348,-112.8
2349,-77.6
2350,-105.2
2351,-87.6
2352,-70.8
2353,-101.6
2354,-81.2
2355,-66.8
2356,-69.6
2357,-42.4
2358,-69.6
2359,-84.8
2360,-62.8
2361,-64.4
2362,-96.8
2363,-58.0
2364,-32.4
2365,-84.4
2366,-123.6
2367,-33.6
2368,-80.4
2369,-56.4
2370,-66.8
2371,-64.8
2372,-90.0
2373,-92.8
2374,-84.0
2375,-83.6
2376,-64.0
2377,-67.2
2378,-42.0
2379,-73.2
2380,-80.4
2381,-122.4
2382,-54.0
2383,-84.8
2384,-60.8
2385,-24.8
2386,-72.0
2387,-59.6
2388,-47.2
2389,-76.0
2390,-71.2
2391,-96.8
2392,-54.0
2393,-98.0
2394,-84.4
2395,-78.4
2396,-54.0
2397,-36.4
2398,-106.8
2399,-54.0
2400,-71.2
2401,-76.0
2402,-96.0
2403,-75.6
2404,-62.0
2405,-71.6
2406,-104.4
2407,-80.8
2408,-84.8
2409,-101.2
2410,-53.2
2411,-121.2
2412,-54.8
2413,-60.4
2414,-118.0
2415,-57.6
2416,-54.0
2417,-70.4
2418,-62.4
2419,-146.0
2420,-75.6
2421,-76.8
2422,-63.2
2423,-57.2
2424,-66.8
2425,-66.8
2426,-85.6
2427,71.33333333333333
2428,-77.6
2429,-57.2
2430,-24.4
2431,-59.6
2432,-88.8
2433,-66.8
2434,-71.2
2435,-68.0
2436,-42.4
2437,-66.0
2438,-100.0
2439,-58.0
2440,-42.8
2441,-66.8
2442,-79.6
2443,-78.0
2444,-45.2
2445,-96.0
2446,-38.4
2447,-58.0
2448,-68.4
2449,-88.0
2450,-116.8
2451,-87.2
2452,-84.8
2453,-91.6
2454,-84.8
2455,-80.8
2456,-80.0
2457,-7.2
2458,-76.0
2459,-65.2
2460,-136.4
2461,-93.2
2462,-60.8
2463,-67.2
2464,-76.0
2465,-98.8
2466,-89.2
2467,-43.2
2468,-62.0
2469,-72.4
2470,-75.2
2471,-51.2
2472,-54.8
2473,-110.8
2474,-90.0
2475,-74.8
2476,-67.2
2477,-66.0
2478,-38.4
2479,-81.6
2480,-53.6
2481,-49.6
2482,-59.2
2483,-60.8
2484,-54.0
2485,-75.6
2486,-76.0
2487,-28.0
2488,-119.2
2489,-85.2
2490,-108.0
2491,-76.0
2492,-119.6
2493,-95.2
2494,-71.6
2495,-58.0
2496,-108.4
2497,-69.2
2498,-80.0
2499,-65.6
2500,-117.6
2501,-55.6
2502,-62.8
2503,-20.0
2504,-86.8
2505,-76.0
2506,-60.4
2507,-91.6
2508,-42.4
2509,-76.0
2510,-83.2
2511,-155.6
2512,-86.0
2513,-86.8
2514,-76.0
2515,-69.2
2516,-112.8
2517,-44.8
2518,-86.8
2519,-95.2
2520,-7.2
2521,-56.0
2522,-93.6
2523,-97.6
2524,-60.4
2525,-76.0
2526,-76.0
2527,-80.4
2528,-101.2
2529,-64.8
2530,-90.4
2531,-48.0
2532,-58.0
2533,-70.8
2534,-71.6
2535,-44.8
2536,-141.6
2537,-118.0
2538,-108.0
2539,-42.0
2540,-89.2
2541,-54.0
2542,-69.6
2543,-53.6
2544,-70.8
2545,-48.8
2546,-60.0
2547,-45.2
2548,-66.4
2549,-56.8
2550,-75.6
2551,-34.4
2552,-70.8
2553,-51.2
2554,-54.0
2555,-97.6
2556,-90.8
2557,-102.8
2558,-82.0
2559,-80.4
2560,-81.6
2561,-62.4
2562,-56.8
2563,-93.2
2564,-53.2
2565,-78.8
2566,-110.0
2567,-74.0
2568,-54.0
2569,-75.6
2570,-90.8
2571,-70.4
2572,-48.0
2573,-71.2
2574,-72.0
2575,-85.2
2576,-102.0
2577,-62.8
2578,-42.4
2579,-62.8
2580,-76.0
2581,-6.0
2582,-43.2
2583,-75.6
2584,-26.8
2585,-64.8
2586,-80.4
2587,-53.6
2588,-54.4
2589,-53.6
2590,-100.8
2591,-86.0
2592,-144.8
2593,-74.8
2594,-81.2
2595,-34.0
2596,-62.8
2597,-70.8
2598,-81.2
2599,-72.0
2600,-71.2
2601,-93.6
2602,-99.6
2603,-80.8
2604,-76.0
2605,-57.6
2606,-62.8
2607,-50.8
2608,-71.6
2609,-85.2
2610,-14.4
2611,-82.4
2612,-61.2
2613,-32.0
2614,-71.6
2615,-151.2
2616,-92.0
2617,-88.0
2618,-82.4
2619,-98.0
2620,-63.6
2621,-90.0
2622,-96.8
2623,-118.0
2624,-66.8
2625,-84.4
2626,-96.0
2627,-94.4
2628,-57.6
2629,-42.0
2630,-65.6
2631,-71.2
2632,-98.8
2633,-93.6
2634,-71.6
2635,-89.6
2636,-54.0
2637,-67.6
2638,-48.8
2639,-76.8
2640,-117.6
2641,-62.8
2642,-71.2
2643,-76.8
2644,-76.0
2645,-35.6
2646,-87.6
2647,-112.8
2648,-79.2
2649,-84.8
2650,-29.2
2651,-58.0
2652,-104.4
2653,-96.0
2654,-110.4
2655,-10.8
2656,-56.8
2657,-60.8
2658,-76.4
2659,-105.2
2660,-91.6
2661,-28.0
2662,-48.8
2663,-38.0
2664,-96.0
2665,-168.4
2666,-58.0
2667,-33.2
2668,-82.0
2669,-81.2
2670,-71.2
2671,-101.6
2672,-32.8
2673,-74.4
2674,-64.8
2675,-84.8
2676,-42.0
2677,-57.6
2678,-71.6
2679,-82.8
2680,-80.4
2681,-96.4
2682,-60.4
2683,-68.0
2684,-53.2
2685,-71.6
2686,-70.4
2687,-71.2
2688,-70.0
2689,-55.2
2690,-42.0
2691,-32.0
2692,-75.6
2693,-71.6
2694,-88.0
2695,-62.0
2696,-82.0
2697,-76.0
2698,-80.4
2699,-82.8
2700,-71.6
2701,-59.2
2702,-106.4
2703,-29.6
2704,-60.0
2705,-56.4
2706,-61.2
2707,-96.8
2708,-50.4
2709,-67.2
2710,-76.0
2711,-68.0
2712,-42.0
2713,-98.8
2714,-62.8
2715,-62.8
2716,-70.8
2717,-81.2
2718,-52.0
2719,-71.2
2720,-62.8
2721,-71.2
2722,-126.8
2723,-54.0
2724,-51.2
2725,-68.4
2726,-90.8
2727,-54.0
2728,-109.6
2729,-43.2
2730,-53.6
2731,-96.8
2732,-70.8
2733,-69.6
2734,-90.0
2735,-70.4
2736,-53.6
2737,-66.4
2738,-96.8
2739,-56.4
2740,-66.8
2741,-59.6
2742,-75.6
2743,-52.4
2744,-76.8
2745,-92.0
2746,-99.6
2747,-62.4
2748,-90.4
2749,-49.2
2750,-103.6
2751,-94.8
2752,-108.4
2753,-71.2
2754,-93.6
2755,-53.6
2756,-74.4
2757,-118.8
2758,-103.2
2759,-71.2
2760,-72.4
2761,-94.8
2762,-84.0
2763,-110.8
2764,-49.6
2765,-58.0
2766,-68.4
2767,-68.8
2768,-72.4
2769,-108.8
2770,-54.0
2771,-70.8
2772,-113.6
2773,-51.6
2774,-64.4
2775,-54.0
2776,-85.6
2777,-96.0
2778,-76.0
2779,-96.0
2780,-71.6
2781,-101.2
2782,-94.8
2783,-104.8
2784,-66.8
2785,-79.2
2786,-70.8
2787,-21.2
2788,-47.6
2789,-62.8
2790,-75.6
2791,-75.6
2792,-84.4
2793,-87.2
2794,-124.4
2795,-76.0
2796,-46.4
2797,-82.0
2798,-80.4
2799,-49.2
2800,-80.8
2801,-62.8
2802,-64.0
2803,-67.2
2804,-30.8
2805,-74.0
2806,-60.4
2807,-71.6
2808,-117.2
2809,-111.6
2810,-110.0
2811,-67.2
2812,-80.0
2813,-112.8
2814,-98.0
2815,-74.0
2816,-121.6
2817,-64.8
2818,-90.4
2819,-54.8
2820,-70.8
2821,-38.8
2822,-70.8
2823,-57.2
2824,-88.8
2825,-53.2
2826,-4.0
2827,-141.6
2828,-54.4
2829,-71.2
2830,-93.6
2831,-106.0
2832,-84.8
2833,-49.2
2834,-80.4
2835,-34.8
2836,-62.8
2837,-89.2
2838,-54.0
2839,-80.8
2840,-70.8
2841,-54.0
2842,-91.6
2843,-82.8
2844,-91.6
2845,-26.0
2846,-66.0
2847,-54.0
2848,-62.8
2849,-93.6
2850,-77.2
2851,-44.0
2852,-62.0
2853,-98.4
2854,-62.8
2855,-69.6
2856,-75.6
2857,-101.6
2858,-91.2
2859,-35.2
2860,-56.4
2861,-87.6
2862,-75.6
2863,-114.4
2864,-57.6
2865,-71.2
2866,-87.2
2867,-104.8
2868,-62.0
2869,-115.6
2870,-80.8
2871,-28.8
2872,-52.8
2873,-46.0
2874,-53.2
2875,-108.0
2876,-81.2
2877,-66.4
2878,-113.6
2879,-36.8
2880,-61.6
2881,-54.0
2882,-136.4
2883,-61.6
2884,-51.2
2885,-80.0
2886,-71.6
2887,-54.4
2888,-62.4
2889,-67.2
2890,-143.6
2891,-75.6
2892,-50.4
2893,-107.6
2894,-45.2
2895,-46.8
2896,-72.4
2897,-76.8
2898,-71.2
2899,-106.4
2900,-22.4
2901,-84.0
2902,-58.4
2903,-84.0
2904,-84.0
2905,-98.8
2906,-93.6
2907,-78.8
2908,-78.0
2909,-30.4
2910,-76.0
2911,47.5
2912,-82.4
2913,-67.2
2914,-56.4
2915,-60.0
2916,-55.2
2917,-91.6
2918,-93.6
2919,-27.6
2920,-102.0
2921,-94.8
2922,-56.4
2923,-68.0
2924,-90.8
2925,-61.6
2926,-33.2
2927,-84.8
2928,-58.4
2929,-76.0
2930,-54.0
2931,-6.8
2932,-68.8
2933,-71.2
2934,-97.2
2935,-86.8
2936,-66.8
2937,-90.0
2938,-61.2
2939,-84.4
2940,-70.0
2941,-116.8
2942,-82.0
2943,-76.0
2944,-89.2
2945,-88.0
2946,-53.6
2947,-71.2
2948,-53.6
2949,-42.4
2950,-44.8
2951,-124.0
2952,-74.8
2953,-72.0
2954,-67.2
2955,-59.6
2956,-93.2
2957,-86.8
2958,-122.4
2959,-24.8
2960,-78.8
2961,-84.8
2962,-58.8
2963,-73.6
2964,-81.2
2965,-76.0
2966,-26.8
2967,-52.4
2968,-80.4
2969,-82.4
2970,-86.8
2971,-76.8
2972,-89.6
2973,-88.8
2974,-58.4
2975,-62.4
2976,-71.2
2977,-71.6
2978,-115.2
2979,-29.2
2980,-66.8
2981,-76.0
2982,-52.4
2983,-66.4
2984,-89.2
2985,-98.8
2986,-102.4
2987,-12.8
2988,-77.6
2989,-80.8
2990,-94.4
2991,-118.8
2992,-80.4
2993,-42.4
2994,-65.2
2995,-58.0
2996,-96.4
2997,-112.4
2998,-64.8
2999,-76.0
3000,-122.0
3001,-84.0
3002,-60.8
3003,-54.0
3004,-84.8
3005,-57.2
3006,-69.2
3007,-122.4
3008,-90.8
3009,-93.6
3010,-155.2
3011,-49.6
3012,-76.0
3013,-76.0
3014,-37.2
3015,-62.4
3016,-39.6
3017,-177.2
3018,-71.6
3019,-54.4
3020,-100.0
3021,-96.8
3022,-54.0
3023,-74.4
3024,-86.4
3025,-74.4
3026,-34.4
3027,-64.8
3028,-83.6
3029,-71.6
3030,-58.8
3031,-41.6
3032,-46.8
3033,-64.4
3034,-49.6
3035,-54.0
3036,-58.0
3037,-124.4
3038,-73.2
3039,-25.6
3040,-71.6
3041,-94.0
3042,-84.8
3043,-94.4
3044,-122.0
3045,-95.6
3046,-75.6
3047,-100.4
3048,-75.6
3049,-62.0
3050,-84.8
3051,-54.0
3052,-113.2
3053,-77.2
3054,-74.8
3055,-84.8
3056,-57.2
3057,-36.4
3058,-53.2
3059,-54.0
3060,-118.0
3061,-17.6
3062,-68.8
3063,-48.0
3064,-66.4
3065,-71.2
3066,-78.0
3067,-55.6
3068,-28.4
3069,-72.0
3070,-36.8
3071,-56.0
3072,-71.2
3073,-74.0
3074,-49.2
3075,-88.8
3076,-71.6
3077,-54.0
3078,-47.2
3079,-101.2
3080,-90.0
3081,-79.6
3082,-103.6
3083,-41.6
3084,-46.4
3085,-62.4
3086,-71.2
3087,-142.4
3088,-76.0
3089,-86.4
3090,-89.2
3091,-71.6
3092,-97.6
3093,-125.2
3094,-80.8
3095,-36.4
3096,-41.6
3097,-57.2
3098,-79.2
3099,-95.6
3100,-88.8
3101,-51.6
3102,-64.4
3103,-34.0
3104,-84.8
3105,-89.2
3106,-88.8
3107,-66.8
3108,1.2
3109,-53.6
3110,-61.6
3111,-55.2
3112,-54.0
3113,-80.8
3114,-81.6
3115,-78.8
3116,-66.8
3117,-71.6
3118,-65.2
3119,-84.8
3120,-73.6
3121,-89.2
3122,-73.2
3123,-38.4
3124,-51.6
3125,-40.0
3126,-76.0
3127,-78.8
3128,-44.0
3129,-52.4
3130,-66.4
3131,-84.8
3132,-62.4
3133,-71.6
3134,-58.0
3135,-61.6
3136,-42.0
3137,-61.6
3138,-104.8
3139,-71.6
3140,-96.8
3141,-87.6
3142,-64.8
3143,-85.6
3144,-11.2
3145,-97.2
3146,-70.8
3147,-50.0
3148,-67.2
3149,-63.6
3150,-102.8
3151,-76.0
3152,-87.6
3153,-58.0
3154,-54.0
3155,-106.0
3156,-68.4
3157,-66.8
3158,-56.0
3159,-89.2
3160,-62.8
3161,-71.6
3162,-48.8
3163,-58.0
3164,-76.0
3165,-161.2
3166,-62.0
3167,-70.4
3168,-71.6
3169,-88.4
3170,-78.0
3171,-52.8
3172,-49.2
3173,-70.4
3174,-86.8
3175,-71.6
3176,-76.4
3177,-71.6
3178,-42.4
3179,-32.4
3180,-60.4
3181,-54.8
3182,-56.8
3183,-54.0
3184,-62.8
3185,-55.6
3186,-35.2
3187,-71.6
3188,-71.6
3189,-66.8
3190,-71.2
3191,-107.2
3192,-66.4
3193,-62.0
3194,-122.4
3195,-50.4
3196,-54.8
3197,-41.2
3198,-56.4
3199,-75.6
3200,-65.6
3201,-86.4
3202,-85.2
3203,-66.8
3204,-49.2
3205,-106.8
3206,-54.0
3207,-58.0
3208,-71.2
3209,-98.0
3210,-62.4
3211,-108.4
3212,-65.2
3213,-50.4
3214,-76.0
3215,-89.2
3216,-46.4
3217,-58.4
3218,-65.6
3219,-71.6
3220,-67.2
3221,-101.6
3222,-53.6
3223,-66.8
3224,-67.2
3225,-48.0
3226,-21.2
3227,-72.4
3228,-108.4
3229,-38.0
3230,-114.4
3231,-64.4
3232,-71.6
3233,-108.4
3234,-62.4
3235,-36.0
3236,-59.6
3237,-95.6
3238,-116.0
3239,-54.0
3240,-66.8
3241,-44.4
3242,-42.8
3243,-66.0
3244,-95.2
3245,-67.2
3246,-82.0
3247,-63.6
3248,-86.0
3249,-102.4
3250,-99.6
3251,-91.2
3252,-78.4
3253,-57.6
3254,-112.4
3255,-56.4
3256,-65.2
3257,-107.2
3258,-80.8
3259,-53.6
3260,-110.0
3261,-96.8
3262,-87.2
3263,-87.6
3264,-58.0
3265,-66.8
3266,-89.6
3267,-93.6
3268,-88.8
3269,-48.8
3270,-93.6
3271,-76.0
3272,-64.0
3273,-66.8
3274,-99.6
3275,-64.4
3276,-76.0
3277,-71.6
3278,-43.6
3279,-74.8
3280,-103.6
3281,-76.0
3282,-139.6
3283,-105.2
3284,-86.4
3285,-79.2
3286,-82.0
3287,-40.8
3288,-49.6
3289,-63.6
3290,-85.6
3291,-28.8
3292,-75.2
3293,-58.0
3294,-84.4
3295,-103.6
3296,-54.0
3297,-56.0
3298,-80.8
3299,-86.8
3300,-49.2
3301,-82.0
3302,-89.2
3303,-100.4
3304,-62.0
3305,-59.2
3306,-54.0
3307,-84.0
3308,-52.0
3309,-114.8
3310,-62.0
3311,-62.4
3312,-87.2
3313,-73.2
3314,-86.4
3315,-62.8
3316,-79.6
3317,-88.8
3318,-54.0
3319,-75.6
3320,-91.6
3321,-76.0
3322,-52.8
3323,-101.2
3324,-80.4
3325,-62.8
3326,-54.4
3327,-39.6
3328,-97.2
3329,-72.4
3330,-69.2
3331,-54.0
3332,-52.8
3333,-77.2
3334,-71.6
3335,-47.2
3336,-75.2
3337,-83.2
3338,-75.2
3339,-70.8
3340,-67.2
3341,-87.6
3342,-66.8
3343,-71.6
3344,-53.6
3345,-104.8
3346,-93.6
3347,-82.0
3348,-75.2
3349,-85.6
3350,-38.0
3351,-36.8
3352,-90.4
3353,-96.8
3354,-94.8
3355,-57.2
3356,-76.4
3357,-42.4
3358,-101.2
3359,-55.6
3360,-72.4
3361,-93.2
3362,-70.8
3363,-76.0
3364,-44.8
3365,-72.0
3366,-32.4
3367,-76.0
3368,-147.2
3369,-44.0
3370,-68.0
3371,-143.2
3372,-40.0
3373,-77.6
3374,-58.0
3375,-66.8
3376,-49.2
3377,-67.2
3378,-56.4
3379,-46.8
3380,-85.6
3381,-66.4
3382,-74.8
3383,-56.4
3384,-83.6
3385,-68.4
3386,-71.2
3387,-89.2
3388,-57.2
3389,-107.2
3390,-79.2
3391,-89.2
3392,-64.4
3393,-58.0
3394,-82.8
3395,-91.2
3396,-100.0
3397,-84.0
3398,-85.2
3399,-116.8
3400,-58.4
3401,-80.0
3402,-54.8
3403,-111.2
3404,-46.8
3405,-88.4
3406,-49.2
3407,-80.4
3408,-105.6
3409,-54.0
3410,-84.0
3411,-67.6
3412,-79.6
3413,-93.2
3414,-66.4
3415,-51.2
3416,-79.6
3417,-65.2
3418,-40.0
3419,-60.4
3420,-81.2
3421,-42.4
3422,-93.6
3423,-76.0
3424,-126.0
3425,-66.8
3426,-62.8
3427,-62.8
3428,-59.2
3429,-75.6
3430,-83.6
3431,-133.6
3432,-62.8
3433,-62.4
3434,-84.8
3435,-94.4
3436,-95.6
3437,-64.8
3438,-66.0
3439,-64.4
3440,-48.8
3441,-90.0
3442,-58.4
3443,-71.6
3444,-44.0
3445,-77.6
3446,-73.2
3447,-62.4
3448,-53.6
3449,-90.4
3450,-55.6
3451,-91.6
3452,-63.6
3453,-96.4
3454,-21.6
3455,-86.8
3456,-86.0
3457,-53.2
3458,-36.8
3459,-35.2
3460,-136.8
3461,-62.8
3462,-53.6
3463,-54.0
3464,-64.8
3465,-123.2
3466,-48.8
3467,-12.0
3468,-48.0
3469,-80.4
3470,-35.2
3471,-76.0
3472,-38.4
3473,-66.4
3474,-132.0
3475,-66.8
3476,-70.0
3477,-91.6
3478,-84.4
3479,-86.0
3480,-82.0
3481,-75.6
3482,-72.8
3483,-91.6
3484,-70.0
3485,-49.2
3486,-16.4
3487,-75.6
3488,-70.4
3489,-54.0
3490,-48.8
3491,-100.0
3492,-54.8
3493,-80.4
3494,-71.6
3495,-100.4
3496,-64.8
3497,-86.8
3498,-57.6
3499,-67.2
3500,-43.2
3501,-50.8
3502,-66.4
3503,-111.6
3504,-58.0
3505,-57.2
3506,-84.4
3507,-53.6
3508,-68.0
3509,-102.0
3510,-40.0
3511,-81.6
3512,-104.4
3513,-66.8
3514,-53.2
3515,-60.4
3516,-25.2
3517,-54.0
3518,-53.2
3519,-89.2
3520,-71.6
3521,-33.2
3522,-66.8
3523,-58.0
3524,-28.4
3525,-76.0
3526,-87.2
3527,-80.4
3528,-85.2
3529,-114.0
3530,-94.4
3531,-60.4
3532,-80.4
3533,-66.4
3534,-44.4
3535,-53.2
3536,-121.2
3537,-66.8
3538,-38.0
3539,-99.6
3540,-29.2
3541,-48.4
3542,-89.2
3543,-46.0
3544,-67.2
3545,-53.6
3546,-82.0
3547,-85.2
3548,-79.2
3549,-94.8
3550,-75.6
3551,-32.0
3552,-78.8
3553,-62.4
3554,-71.2
3555,-72.4
3556,-18.0
3557,-42.4
3558,-58.4
3559,-128.0
3560,-32.8
3561,-76.0
3562,-91.2
3563,-42.4
3564,-75.6
3565,-52.4
3566,-84.8
3567,-67.2
3568,-36.0
3569,-76.0
3570,-46.0
3571,-99.6
3572,-117.6
3573,-62.4
3574,-56.8
3575,-33.6
3576,-53.6
3577,-62.0
3578,-52.4
3579,-83.6
3580,-72.0
3581,-70.4
3582,-76.0
3583,-69.6
3584,-32.4
3585,-62.8
3586,-82.0
3587,-141.6
3588,-81.2
3589,-58.4
3590,-86.4
3591,-53.2
3592,-83.6
3593,-71.6
3594,-54.0
3595,-92.4
3596,-93.6
3597,-79.2
3598,-82.4
3599,-104.4
3600,-38.8
3601,-77.6
3602,-85.2
3603,-59.2
3604,-67.2
3605,-95.2
3606,-60.8
3607,-102.0
3608,-119.6
3609,-85.2
3610,-57.6
3611,-62.0
3612,-68.4
3613,-53.6
3614,-72.4
3615,-59.2
3616,-119.6
3617,-21.6
3618,-46.4
3619,-66.0
3620,-50.8
3621,-80.0
